instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf1_4a53ec61_3293,JIGSAW,3293,1,1,1,3293,FALSE,1.51E+16,17,1.51E+16,3,20,4.714849681,1.24E+10,3.33E+14,1.63E+13,0.001080161,1033,0,987,987,0.044530494,2306,1.51E+15,0.099588347,0
jigsaw_rcf4_xb9f4bdd_33015,JIGSAW,33015,1,6033,200.8218991,6630135,FALSE,2.64E+16,12,2.64E+16,3,20,4.832379222,1.22E+09,1.54E+13,1.64E+12,6.22E-05,538578,0,8560,418093,0.223709472,6212042,3.52E+15,0.13344868,0
jigsaw_cf1_203072aa_32622,JIGSAW,32622,1,1,1,32622,FALSE,2.09E+16,16,2.09E+16,3,20,4.838268653,1.73E+09,8.92E+12,1.27E+12,6.07E-05,9404,0,7425,7425,0.210442365,25197,1.80E+15,0.086259212,0
jigsaw_rcf3_x1142c4a_3315,JIGSAW,3315,3,3428,202.3432881,670768,FALSE,1.73E+16,11,1.73E+16,3,20,4.767722474,3.71E+11,1.30E+14,1.81E+13,0.001046801,50666,0,684,30442,0.399163147,640326,2.50E+15,0.144296282,0
jigsaw_rcf4_7702a097_70,JIGSAW,70,34,909,200.2714286,14019,FALSE,1.96E+16,16,1.96E+16,3,17,4.557142857,2.17E+14,2.13E+15,6.49E+14,0.033072686,1455,0,4,404,0.72233677,13615,1.35E+15,0.069023593,0
jigsaw_rcf3_x1944562_3300,JIGSAW,3300,2,2037,202.8184848,669301,FALSE,2.29E+16,14,2.29E+16,3,20,4.765757576,4.32E+10,3.29E+13,9.47E+12,4.13E-04,58877,0,620,80533,-0.367817654,588768,3.79E+15,0.165495712,0
jigsaw_cf3_12497ba7_32852,JIGSAW,32852,1,1520,100.4986302,3301581,FALSE,2.11E+16,11,2.11E+16,3,20,4.816632169,6.52E+08,1.08E+13,1.34E+12,6.35E-05,242849,0,9263,195265,0.195940687,3106316,2.46E+15,0.116267505,0
jigsaw_cf2_x70a1e53_1324,JIGSAW,1324,4,324,100.4939577,133054,FALSE,2.01E+16,17,2.01E+16,3,20,4.773413897,1.26E+12,1.03E+14,3.17E+13,0.001576065,5163,0,162,9831,-0.904125508,123223,3.09E+15,0.153732221,0
jigsaw_rcf4_5b859f68_336,JIGSAW,336,2,4557,218.0446429,73263,FALSE,1.77E+16,16,1.77E+16,3,19,4.630952381,2.23E+12,2.32E+15,1.61E+14,0.009129515,2279,0,97,2074,0.089951733,71189,1.68E+15,0.095017521,0
jigsaw_cf1_x47a0fe7_1363,JIGSAW,1363,1,1,1,1363,FALSE,1.72E+16,19,1.72E+16,3,20,4.776962583,2.85E+12,6.02E+13,1.84E+13,0.001065948,159,0,342,342,-1.150943396,1021,4.62E+15,0.268009565,0
jigsaw_rcf1_e4f6ad12_331,JIGSAW,331,1,3,2.051359517,679,FALSE,1.84E+16,20,1.84E+16,3,19,4.637462236,1.09E+13,1.06E+15,1.64E+14,0.008925571,172,0,104,212,-0.23255814,467,4.50E+15,0.24438604,0
jigsaw_rcf1_576b224d_3288,JIGSAW,3288,1,3,2.01703163,6632,FALSE,1.50E+16,15,1.50E+16,3,20,4.778284672,2.02E+10,1.69E+14,7.82E+12,5.21E-04,3226,0,1323,2703,0.162120273,3929,1.57E+15,0.104279025,0
jigsaw_cf1_fa228ab6_337,JIGSAW,337,1,1,1,337,FALSE,1.65E+16,13,1.65E+16,3,19,4.851632047,3.74E+12,5.47E+14,8.19E+13,0.004946803,93,0,87,87,0.064516129,250,2.45E+15,0.148006743,0
jigsaw_rcf4_x4ee7385_1339,JIGSAW,1339,30,1284,200.1613144,268016,FALSE,1.41E+16,20,1.41E+16,3,20,4.775952203,2.93E+12,3.87E+13,1.27E+13,9.01E-04,39403,0,247,29345,0.255259752,238671,1.88E+15,0.133428866,0
random_cf1_x5c10455_10000,RANDOM,10000,1,1,1,10000,FALSE,4.94E+13,19,4.94E+13,3,21,5.6546,1000000,9.12E+10,1.72E+10,3.48E-04,1876,0,1981,1981,-0.055970149,8019,1.33E+13,0.268298734,0
random_rcf2_5c2f5d8b_200,RANDOM,200,3,984,205.265,41053,FALSE,6.47E+12,5,6.47E+12,3,16,4.485,3.00E+08,1.76E+11,4.37E+10,0.006749421,9311,0,48,6988,0.249489851,34065,1.40E+12,0.215690667,0
random_cf1_x6c375be_50000,RANDOM,50000,1,1,1,50000,FALSE,7.52E+12,15,7.52E+12,3,21,4.64158,95000,5.32E+09,7.47E+08,9.93E-05,6680,0,7772,7772,-0.163473054,42228,1.98E+12,0.263601108,0
random_rcf4_69d930c3_500,RANDOM,500,2,1383,199.556,99778,FALSE,2.34E+13,17,2.34E+13,3,19,4.228,4.50E+08,4.69E+11,9.99E+10,0.004265947,18024,0,108,11071,0.385763427,88707,5.25E+12,0.22422173,0
random_cf3_1c1ba767_50,RANDOM,50,3,253,100.54,5027,FALSE,4.98E+13,19,4.98E+13,3,7,4.44,5.00E+10,5.86E+12,1.73E+12,0.03483119,547,0,9,833,-0.52285192,4194,1.38E+13,0.276326367,0
random_cf1_54081766_500,RANDOM,500,1,1,1,500,FALSE,1.78E+13,17,1.78E+13,3,20,6.14,5.00E+08,4.12E+11,9.99E+10,0.00562452,86,0,89,89,-0.034883721,411,3.47E+12,0.195503171,0
random_cf4_50e0d4d9_100,RANDOM,100,8,361,100.54,10054,FALSE,2.40E+12,8,2.40E+12,3,19,7.5,2.55E+09,1.13E+11,2.84E+10,0.011822851,1398,0,26,1715,-0.226752504,8339,5.10E+11,0.212038673,0
random_rcf1_70921d4c_50000,RANDOM,50000,1,3,1.98784,99392,FALSE,1.49E+13,12,1.49E+13,3,22,6.67816,130000,5.31E+09,7.61E+08,5.10E-05,24920,0,10917,21866,0.122552167,77526,3.93E+12,0.263595593,0
random_cf2_x55f520f_50000,RANDOM,50000,1,644,100.49496,5024748,FALSE,7.93E+12,6,7.93E+12,3,22,6.86254,630000,4.93E+09,7.67E+08,9.67E-05,201709,0,6154,248479,-0.231868682,4776269,1.88E+12,0.237333045,0
random_rcf1_340f4443_500,RANDOM,500,1,3,2.028,1014,FALSE,3.97E+13,11,3.97E+13,3,20,5.216,3.05E+09,3.85E+11,9.90E+10,0.002493014,337,0,136,263,0.21958457,751,1.02E+13,0.255981129,0
random_cf1_x32f7db7_200,RANDOM,200,1,1,1,200,FALSE,4.22E+12,17,4.22E+12,3,21,5.97,1.55E+09,2.42E+11,5.42E+10,0.012830362,43,0,41,41,0.046511628,159,9.21E+11,0.218129943,0
random_rcf4_7cbb0868_50000,RANDOM,50000,1,2277,199.2999,9964995,FALSE,2.28E+13,9,2.28E+13,3,21,5.6303,50000,5.48E+09,7.31E+08,3.20E-05,2761678,0,16207,1640985,0.405801473,8324010,6.28E+12,0.274830207,0
