instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf2_ebad6b02_335,JIGSAW,335,3,995,100.5074627,33670,FALSE,2.37003E+16,13,2.37E+16,3,18,4.749253731,2.96E+12,1.14E+15,1.15E+14,0.004841687,2028,0,8,4315,-1.127712032,29355,4.95E+15,0.20870503,0
jigsaw_rcf1_x251b042_3318,JIGSAW,3318,1,3,1.999095841,6633,FALSE,2.12514E+16,11,2.13E+16,3,20,4.76702833,1.71E+10,1.25E+14,1.43E+13,6.75E-04,1290,0,33,68,0.947286822,6565,2.36E+15,0.111053616,0
jigsaw_rcf3_5a515084_1325,JIGSAW,1325,1,4089,201.1358491,266505,FALSE,1.58351E+16,19,1.58E+16,3,19,4.788679245,3.63E+10,4.52E+14,2.43E+13,0.001537057,39502,0,18,25545,0.353323882,240960,3.32E+15,0.209933406,0
jigsaw_cf4_x412b2f8_32731,JIGSAW,32731,1,3786,100.5042315,3289604,FALSE,1.74977E+16,12,1.75E+16,3,20,4.834713269,6.64E+08,2.06E+13,1.02E+12,5.81E-05,299252,0,314,332829,-0.112203093,2956775,3.16E+15,0.180802032,0
jigsaw_rcf2_534443c6_61,JIGSAW,61,6,2062,195.1639344,11905,FALSE,2.01934E+16,11,2.02E+16,3,12,4.786885246,2.24E+13,5.16E+15,5.01E+14,0.024823915,1126,0,2,390,0.653641208,11515,9.73E+14,0.048192213,0
jigsaw_cf2_x338dc47_32816,JIGSAW,32816,1,763,100.4992686,3297984,FALSE,1.54404E+16,16,1.54E+16,3,20,4.820301073,1.95E+08,5.82E+12,7.64E+11,4.94E-05,177657,0,691,297149,-0.672599447,3000835,2.27E+15,0.146771515,0
jigsaw_cf1_26916b6b_6598,JIGSAW,6598,1,1,1,6598,FALSE,1.46628E+16,15,1.47E+16,3,20,4.820703243,3.26E+10,9.41E+13,4.94E+12,3.37E-04,2584,0,47,47,0.981811146,6551,2.29E+15,0.155863299,0
jigsaw_rcf1_x200a98a_3349,JIGSAW,3349,1,3,1.995222454,6682,FALSE,3.01398E+16,11,3.01E+16,3,20,4.776052553,1.97E+12,4.44E+13,1.35E+13,4.48E-04,951,0,63,120,0.873817035,6562,1.44E+15,0.047907734,0
jigsaw_rcf2_31a965a0_29,JIGSAW,29,3,896,190.862069,5535,FALSE,1.81651E+16,17,1.82E+16,3,10,4.896551724,2.21E+13,4.66E+15,1.04E+15,0.057313389,569,0,0,0,1,5535,0,0,0
jigsaw_cf2_x53e7313_32896,JIGSAW,32896,1,865,100.4982369,3305990,FALSE,1.44023E+16,19,1.44E+16,3,20,4.807392996,3.50E+09,8.00E+12,9.26E+11,6.43E-05,93260,0,519,238045,-1.552487669,3067945,2.20E+15,0.152817223,0
jigsaw_cf1_4fd4c46e_6548,JIGSAW,6548,1,1,1,6548,FALSE,1.44263E+16,17,1.44E+16,3,20,4.76038485,3.34E+10,5.61E+13,6.53E+12,4.53E-04,1226,0,64,64,0.947797716,6484,2.10E+15,0.145372302,0
jigsaw_cf2_5db5d75a_34,JIGSAW,34,26,246,100.4411765,3415,FALSE,2.3291E+16,12,2.33E+16,3,10,4.470588235,3.82E+14,3.64E+15,1.48E+15,0.063591132,298,0,1,164,0.44966443,3251,2.42E+15,0.103798711,0
jigsaw_rcf2_x401106d_683,JIGSAW,683,7,924,202.3352855,138195,FALSE,1.79846E+16,14,1.80E+16,3,20,4.63250366,3.93E+12,2.22E+14,7.16E+13,0.003983004,9960,0,5,996,0.9,137199,2.85E+14,0.015861075,0
jigsaw_rcf3_x699083b_71,JIGSAW,71,5,2016,199.3943662,14157,FALSE,1.75919E+16,15,1.76E+16,3,17,4.577464789,2.15E+13,4.27E+15,6.31E+14,0.035886356,489,0,0,0,1,14157,0,0,0
jigsaw_cf1_7b534d0f_30,JIGSAW,30,1,1,1,30,FALSE,2.1213E+16,11,2.12E+16,3,15,5.033333333,4.55E+14,4.10E+15,1.27E+15,0.059948379,3,0,0,0,1,30,0,0,0
jigsaw_rcf4_45bf920f_31,JIGSAW,31,32,717,227.8064516,7062,FALSE,1.42464E+16,19,1.42E+16,3,10,4.612903226,3.54E+14,3.44E+15,1.41E+15,0.098942313,213,0,1,303,-0.422535211,6759,1.45E+15,0.10162503,0
jigsaw_rcf4_x6f71c05_3333,JIGSAW,3333,2,3252,198.2976298,660926,FALSE,2.44671E+16,18,2.45E+16,3,20,4.825082508,3.13E+11,1.63E+14,1.92E+13,7.85E-04,47322,0,49,37835,0.200477579,623091,3.50E+15,0.142963995,0
jigsaw_rcf4_944ca2fb_34,JIGSAW,34,43,888,215.3529412,7322,FALSE,1.51859E+16,18,1.52E+16,3,10,4.794117647,2.38E+14,2.09E+15,6.94E+14,0.045721212,848,0,6,677,0.201650943,6645,1.92E+15,0.126546037,0
jigsaw_rcf1_x3d166d9_70,JIGSAW,70,1,3,2.142857143,150,FALSE,1.61773E+16,18,1.62E+16,3,15,4.885714286,7.74E+12,2.52E+15,3.84E+14,0.023716761,46,0,0,0,1,150,0,0,0
jigsaw_cf4_x632ed77_3287,JIGSAW,3287,1,1743,100.4934591,330322,FALSE,1.68177E+16,15,1.68E+16,3,20,4.766352297,6.13E+10,2.32E+14,1.42E+13,8.46E-04,21391,0,31,23826,-0.11383292,306496,3.19E+15,0.189857037,0
jigsaw_rcf1_x73eed8f_663,JIGSAW,663,1,3,1.960784314,1300,FALSE,1.57101E+16,14,1.57E+16,3,18,4.671191554,3.99E+12,3.88E+14,5.80E+13,0.00368953,370,0,8,15,0.959459459,1285,1.69E+15,0.107739135,0
jigsaw_rcf1_7d46e9d4_6582,JIGSAW,6582,1,3,1.997569128,13148,FALSE,1.69456E+16,15,1.69E+16,3,20,4.798693406,1.91E+10,1.62E+14,7.27E+12,4.29E-04,4833,0,41,77,0.984067867,13071,3.16E+15,0.186257331,0
