instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_rcf4_944ca2fb_34,JIGSAW,34,43,888,215.3529412,7322,FALSE,1.52E+16,18,1.52E+16,3,10,4.794117647,2.38E+14,2.09E+15,6.94E+14,0.045721212,848,0,7,729,0.140330189,6593,2.88E+15,0.189359103,0
jigsaw_rcf1_x3d166d9_70,JIGSAW,70,1,3,2.142857143,150,FALSE,1.62E+16,18,1.62E+16,3,15,4.885714286,7.74E+12,2.52E+15,3.84E+14,0.023716761,46,0,10,16,0.652173913,134,1.18E+15,0.072774906,0
jigsaw_cf4_x632ed77_3287,JIGSAW,3287,1,1743,100.4934591,330322,FALSE,1.68E+16,15,1.68E+16,3,20,4.766352297,6.13E+10,2.32E+14,1.42E+13,8.46E-04,21391,0,1257,13746,0.357393296,316576,1.99E+15,0.118154716,0
jigsaw_rcf1_x73eed8f_663,JIGSAW,663,1,3,1.960784314,1300,FALSE,1.57E+16,14,1.57E+16,3,18,4.671191554,3.99E+12,3.88E+14,5.80E+13,0.00368953,370,0,40,42,0.886486486,1258,2.92E+15,0.185867512,0
jigsaw_rcf1_7d46e9d4_6582,JIGSAW,6582,1,3,1.997569128,13148,FALSE,1.69E+16,15,1.69E+16,3,20,4.798693406,1.91E+10,1.62E+14,7.27E+12,4.29E-04,4833,0,407,407,0.915787296,12741,2.78E+15,0.164333862,0
jigsaw_rcf1_3335bb71_327,JIGSAW,327,1,3,2.003058104,655,FALSE,2.06E+16,13,2.06E+16,3,16,4.669724771,2.20E+12,3.71E+15,1.79E+14,0.008714912,257,0,15,15,0.941634241,640,2.30E+15,0.111971677,0
jigsaw_cf3_x21b52c8_130,JIGSAW,130,6,552,100.4846154,13063,FALSE,2.01E+16,17,2.01E+16,3,13,4.615384615,1.45E+13,5.23E+14,1.63E+14,0.008110518,1902,0,23,1103,0.420084122,11960,1.81E+15,0.089959494,0
jigsaw_cf2_xe148943_75,JIGSAW,75,2,626,100.44,7533,FALSE,1.32E+16,20,1.32E+16,3,11,4.36,7.51E+12,2.58E+15,4.12E+14,0.031299875,243,0,17,147,0.395061728,7386,5.72E+14,0.043438945,0
jigsaw_rcf2_4646c11e_33039,JIGSAW,33039,1,2385,200.6906383,6630618,FALSE,1.92E+16,11,1.92E+16,3,20,4.82193771,5.47E+09,1.46E+13,1.83E+12,9.54E-05,257250,0,4480,85225,0.668707483,6545393,1.23E+15,0.063903798,0
jigsaw_rcf4_x11655bb_6573,JIGSAW,6573,1,7818,202.810893,1333076,FALSE,1.27E+16,20,1.27E+16,3,20,4.785029667,2.06E+10,7.52E+13,3.60E+12,2.83E-04,140188,0,3143,55616,0.603275601,1277460,1.19E+15,0.093341809,0
