instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf2_xf42cb20_670,JIGSAW,670,8,713,100.4940299,67331,FALSE,1.74E+16,20,1.74E+16,3,20,4.713432836,5.93E+12,5.65E+14,7.94E+13,0.004552694,3183,0,143,3183,0,64148,2.46E+15,0.141104285,0
jigsaw_rcf1_2197ecdd_6585,JIGSAW,6585,1,3,1.991040243,13111,FALSE,1.59E+16,11,1.59E+16,3,20,4.785573273,2.71E+10,6.23E+13,7.05E+12,4.43E-04,2785,0,1101,2785,0,10326,1.12E+15,0.070306305,0
jigsaw_rcf3_x438c9fe_328,JIGSAW,328,2,4929,193.8993902,63599,FALSE,1.36E+16,14,1.36E+16,3,20,4.853658537,9.98E+11,6.89E+14,4.96E+13,0.003661865,13662,0,55,13662,0,49937,2.03E+15,0.149560136,0
jigsaw_rcf1_x7c5577e_36,JIGSAW,36,1,3,2.111111111,76,FALSE,1.66E+16,16,1.66E+16,3,10,4.416666667,1.57E+14,1.25E+15,4.73E+14,0.028419034,13,0,8,13,0,63,2.61E+15,0.156840351,0
jigsaw_rcf2_x79af493_139,JIGSAW,139,5,2816,183.7553957,25542,FALSE,1.94E+16,19,1.94E+16,3,19,4.741007194,6.38E+12,2.75E+15,1.95E+14,0.010068689,2483,0,43,2483,0,23059,1.82E+15,0.093731302,0
jigsaw_cf1_4a53ec61_3293,JIGSAW,3293,1,1,1,3293,FALSE,1.51E+16,17,1.51E+16,3,20,4.714849681,1.24E+10,3.33E+14,1.63E+13,0.001080161,1033,0,1033,1033,0,2260,7.39E+14,0.048835726,0
jigsaw_rcf4_xb9f4bdd_33015,JIGSAW,33015,1,6033,200.8218991,6630135,FALSE,2.64E+16,12,2.64E+16,3,20,4.832379222,1.22E+09,1.54E+13,1.64E+12,6.22E-05,538578,0,1927,538578,0,6091557,2.62E+15,0.099361484,0
jigsaw_cf1_203072aa_32622,JIGSAW,32622,1,1,1,32622,FALSE,2.09E+16,16,2.09E+16,3,20,4.838268653,1.73E+09,8.92E+12,1.27E+12,6.07E-05,9404,0,9404,9404,0,23218,1.85E+15,0.088483181,0
jigsaw_rcf3_x1142c4a_3315,JIGSAW,3315,3,3428,202.3432881,670768,FALSE,1.73E+16,11,1.73E+16,3,20,4.767722474,3.71E+11,1.30E+14,1.81E+13,0.001046801,50666,0,301,50666,0,620102,2.36E+15,0.136238472,0
jigsaw_rcf4_7702a097_70,JIGSAW,70,34,909,200.2714286,14019,FALSE,1.96E+16,16,1.96E+16,3,17,4.557142857,2.17E+14,2.13E+15,6.49E+14,0.033072686,1455,0,6,1455,0,12564,3.16E+15,0.161196148,0
jigsaw_rcf3_x1944562_3300,JIGSAW,3300,2,2037,202.8184848,669301,FALSE,2.29E+16,14,2.29E+16,3,20,4.765757576,4.32E+10,3.29E+13,9.47E+12,4.13E-04,58877,0,176,58877,0,610424,1.42E+15,0.061893446,0
jigsaw_cf3_12497ba7_32852,JIGSAW,32852,1,1520,100.4986302,3301581,FALSE,2.11E+16,11,2.11E+16,3,20,4.816632169,6.52E+08,1.08E+13,1.34E+12,6.35E-05,242849,0,3384,242849,0,3058732,2.25E+15,0.106608202,0
jigsaw_cf2_x70a1e53_1324,JIGSAW,1324,4,324,100.4939577,133054,FALSE,2.01E+16,17,2.01E+16,3,20,4.773413897,1.26E+12,1.03E+14,3.17E+13,0.001576065,5163,0,106,5163,0,127891,1.61E+15,0.080101042,0
jigsaw_rcf4_5b859f68_336,JIGSAW,336,2,4557,218.0446429,73263,FALSE,1.77E+16,16,1.77E+16,3,19,4.630952381,2.23E+12,2.32E+15,1.61E+14,0.009129515,2279,0,56,2279,0,70984,1.25E+15,0.070423179,0
jigsaw_cf1_x47a0fe7_1363,JIGSAW,1363,1,1,1,1363,FALSE,1.72E+16,19,1.72E+16,3,20,4.776962583,2.85E+12,6.02E+13,1.84E+13,0.001065948,159,0,159,159,0,1204,1.18E+15,0.068243418,0
jigsaw_rcf1_e4f6ad12_331,JIGSAW,331,1,3,2.051359517,679,FALSE,1.84E+16,20,1.84E+16,3,19,4.637462236,1.09E+13,1.06E+15,1.64E+14,0.008925571,172,0,79,172,0,507,2.53E+15,0.137367434,0
jigsaw_rcf1_576b224d_3288,JIGSAW,3288,1,3,2.01703163,6632,FALSE,1.50E+16,15,1.50E+16,3,20,4.778284672,2.02E+10,1.69E+14,7.82E+12,5.21E-04,3226,0,1566,3226,0,3406,1.39E+15,0.092710381,0
jigsaw_cf1_fa228ab6_337,JIGSAW,337,1,1,1,337,FALSE,1.65E+16,13,1.65E+16,3,19,4.851632047,3.74E+12,5.47E+14,8.19E+13,0.004946803,93,0,93,93,0,244,1.39E+15,0.083728904,0
jigsaw_rcf4_x4ee7385_1339,JIGSAW,1339,30,1284,200.1613144,268016,FALSE,1.41E+16,20,1.41E+16,3,20,4.775952203,2.93E+12,3.87E+13,1.27E+13,9.01E-04,39403,0,176,39403,0,228613,1.66E+15,0.117885332,0
random_cf1_x5c10455_10000,RANDOM,10000,1,1,1,10000,FALSE,4.94E+13,19,4.94E+13,3,21,5.6546,1000000,9.12E+10,1.72E+10,3.48E-04,1876,0,1876,1876,0,8124,6.74E+12,0.136339953,0
random_rcf2_5c2f5d8b_200,RANDOM,200,3,984,205.265,41053,FALSE,6.47E+12,5,6.47E+12,3,16,4.485,3.00E+08,1.76E+11,4.37E+10,0.006749421,9311,0,39,9311,0,31742,1.50E+12,0.231157293,0
random_cf1_x6c375be_50000,RANDOM,50000,1,1,1,50000,FALSE,7.52E+12,15,7.52E+12,3,21,4.64158,95000,5.32E+09,7.47E+08,9.93E-05,6680,0,6680,6680,0,43320,7.66E+11,0.101750996,0
random_rcf4_69d930c3_500,RANDOM,500,2,1383,199.556,99778,FALSE,2.34E+13,17,2.34E+13,3,19,4.228,4.50E+08,4.69E+11,9.99E+10,0.004265947,18024,0,102,18024,0,81754,6.12E+12,0.261468517,0
random_cf3_1c1ba767_50,RANDOM,50,3,253,100.54,5027,FALSE,4.98E+13,19,4.98E+13,3,7,4.44,5.00E+10,5.86E+12,1.73E+12,0.03483119,547,0,7,547,0,4480,7.43E+12,0.14931672,0
random_cf1_54081766_500,RANDOM,500,1,1,1,500,FALSE,1.78E+13,17,1.78E+13,3,20,6.14,5.00E+08,4.12E+11,9.99E+10,0.00562452,86,0,86,86,0,414,2.67E+12,0.150326669,0
random_cf4_50e0d4d9_100,RANDOM,100,8,361,100.54,10054,FALSE,2.40E+12,8,2.40E+12,3,19,7.5,2.55E+09,1.13E+11,2.84E+10,0.011822851,1398,0,14,1398,0,8656,3.48E+11,0.144900717,0
random_rcf1_70921d4c_50000,RANDOM,50000,1,3,1.98784,99392,FALSE,1.49E+13,12,1.49E+13,3,22,6.67816,130000,5.31E+09,7.61E+08,5.10E-05,24920,0,10816,24920,0,74472,2.98E+12,0.199568355,0
random_cf2_x55f520f_50000,RANDOM,50000,1,644,100.49496,5024748,FALSE,7.93E+12,6,7.93E+12,3,22,6.86254,630000,4.93E+09,7.67E+08,9.67E-05,201709,0,6091,201709,0,4823039,1.52E+12,0.191130794,0
random_rcf1_340f4443_500,RANDOM,500,1,3,2.028,1014,FALSE,3.97E+13,11,3.97E+13,3,20,5.216,3.05E+09,3.85E+11,9.90E+10,0.002493014,337,0,140,337,0,677,1.03E+13,0.258332399,0
random_cf1_x32f7db7_200,RANDOM,200,1,1,1,200,FALSE,4.22E+12,17,4.22E+12,3,21,5.97,1.55E+09,2.42E+11,5.42E+10,0.012830362,43,0,43,43,0,157,7.98E+11,0.189030165,0
random_rcf4_7cbb0868_50000,RANDOM,50000,1,2277,199.2999,9964995,FALSE,2.28E+13,9,2.28E+13,3,21,5.6303,50000,5.48E+09,7.31E+08,3.20E-05,2761678,0,9896,2761678,0,7203317,6.02E+12,0.263785662,0
random_cf4_5f36961f_500,RANDOM,500,1,369,100.502,50251,FALSE,2.79E+13,12,2.79E+13,3,16,5.136,6.00E+08,3.69E+11,1.12E+11,0.004033892,8246,0,58,8246,0,42005,6.82E+12,0.24468755,0
random_rcf4_32e6daf1_10000,RANDOM,10000,1,1575,204.3297,2043297,FALSE,3.85E+13,20,3.85E+13,3,20,4.5829,1500000,9.83E+10,1.57E+10,4.09E-04,258047,0,791,258047,0,1785250,9.65E+12,0.25094472,0
